Regiao;UF;Ano;Tipo_homicidio;Qtd_homicidio;Taxa_homicidio
Sudeste;RJ;2004;homicidios_de_jovens_mulheres;205.0;10.55
Sudeste;RJ;2004;homicidios_de_jovens_por_armas_de_fogo;3555.0;91.11
Sudeste;RJ;2004;homicidios_de_mulheres_por_armas_de_fogo;338.0;4.21
Sudeste;RJ;2004;homicidios_homens;7221.0;96.81
Sudeste;RJ;2004;homicidios_homens_nao_negros;2307.0;57.44
Sudeste;RJ;2004;homicidios_homens_negros;4536.0;143.4
Sudeste;RJ;2004;homicidios_mulheres;506.0;6.3
Sudeste;RJ;2004;homicidios_mulheres_nao_negras;230.0;5.03
Sudeste;RJ;2004;homicidios_mulheres_negras;251.0;7.08
Sudeste;RJ;2004;homicidios_nao_negros;2537.0;29.57
Sudeste;RJ;2004;homicidios_negros;4787.0;71.42
Sudeste;RJ;2004;homicidios_por_armas_de_fogo;6193.0;40.73
Sudeste;RJ;2005;homicidios;7408.0;48.16
Sudeste;RJ;2005;homicidios_de_homens_por_armas_de_fogo;5427.0;63.02
Sudeste;RJ;2005;homicidios_de_jovens;4177.0;107.19
Sudeste;RJ;2005;homicidios_de_jovens_homens;3974.0;203.18
Sudeste;RJ;2005;homicidios_de_jovens_mulheres;201.0;10.36
Sudeste;RJ;2005;homicidios_de_jovens_por_armas_de_fogo;3496.0;89.71
Sudeste;RJ;2005;homicidios_de_mulheres_por_armas_de_fogo;329.0;4.05
Sudeste;RJ;2005;homicidios_homens;6885.0;91.57
Sudeste;RJ;2005;homicidios_homens_nao_negros;2238.0;58.03
Sudeste;RJ;2005;homicidios_homens_negros;4385.0;127.89
Sudeste;RJ;2005;homicidios_mulheres;507.0;6.25
Sudeste;RJ;2005;homicidios_mulheres_nao_negras;204.0;4.67
Sudeste;RJ;2005;homicidios_mulheres_negras;273.0;7.19
Sudeste;RJ;2005;homicidios_nao_negros;2443.0;29.74
Sudeste;RJ;2005;homicidios_negros;4658.0;64.49
Sudeste;RJ;2005;homicidios_por_armas_de_fogo;5978.0;38.86
Sudeste;RJ;2006;homicidios;7389.0;47.48
Sudeste;RJ;2006;homicidios_de_homens_por_armas_de_fogo;5370.0;68.2
Sudeste;RJ;2006;homicidios_de_jovens;4076.0;104.74
Sudeste;RJ;2006;homicidios_de_jovens_homens;3880.0;198.61
Sudeste;RJ;2006;homicidios_de_jovens_mulheres;196.0;10.11
Sudeste;RJ;2006;homicidios_de_jovens_por_armas_de_fogo;3347.0;86.0
Sudeste;RJ;2006;homicidios_de_mulheres_por_armas_de_fogo;319.0;3.89
Sudeste;RJ;2006;homicidios_homens;6858.0;90.52
Sudeste;RJ;2006;homicidios_homens_nao_negros;2217.0;57.23
Sudeste;RJ;2006;homicidios_homens_negros;4339.0;127.29
Sudeste;RJ;2006;homicidios_mulheres;504.0;6.15
Sudeste;RJ;2006;homicidios_mulheres_nao_negras;219.0;4.88
Sudeste;RJ;2006;homicidios_mulheres_negras;267.0;7.03
Sudeste;RJ;2006;homicidios_nao_negros;2436.0;29.16
Sudeste;RJ;2006;homicidios_negros;4611.0;64.0
Sudeste;RJ;2006;homicidios_por_armas_de_fogo;5790.0;37.21
Sudeste;RJ;2007;homicidios;6551.0;41.62
Sudeste;RJ;2007;homicidios_de_homens_por_armas_de_fogo;3859.0;63.21
Sudeste;RJ;2007;homicidios_de_jovens;3652.0;93.99
Sudeste;RJ;2007;homicidios_de_jovens_homens;3485.0;178.63
Sudeste;RJ;2007;homicidios_de_jovens_mulheres;167.0;8.63
Sudeste;RJ;2007;homicidios_de_jovens_por_armas_de_fogo;2967.0;76.36
Sudeste;RJ;2007;homicidios_de_mulheres_por_armas_de_fogo;272.0;3.29
Sudeste;RJ;2007;homicidios_homens;6121.0;80.21
Sudeste;RJ;2007;homicidios_homens_nao_negros;1883.0;48.64
Sudeste;RJ;2007;homicidios_homens_negros;3952.0;111.29
Sudeste;RJ;2007;homicidios_mulheres;416.0;5.03
Sudeste;RJ;2007;homicidios_mulheres_nao_negras;187.0;4.12
Sudeste;RJ;2007;homicidios_mulheres_negras;216.0;5.81
Sudeste;RJ;2007;homicidios_nao_negros;2071.0;24.64
Sudeste;RJ;2007;homicidios_negros;4169.0;57.35
Sudeste;RJ;2007;homicidios_por_armas_de_fogo;5102.0;33.09
Sudeste;RJ;2008;homicidios;5662.0;35.67
Sudeste;RJ;2008;homicidios_de_homens_por_armas_de_fogo;3598.0;45.57
Sudeste;RJ;2008;homicidios_de_jovens;3092.0;79.7
Sudeste;RJ;2008;homicidios_de_jovens_homens;2934.0;150.57
Sudeste;RJ;2008;homicidios_de_jovens_mulheres;158.0;8.18
Sudeste;RJ;2008;homicidios_de_jovens_por_armas_de_fogo;2442.0;62.95
Sudeste;RJ;2008;homicidios_de_mulheres_por_armas_de_fogo;219.0;2.62
Sudeste;RJ;2008;homicidios_homens;5274.0;68.63
Sudeste;RJ;2008;homicidios_homens_nao_negros;1644.0;42.17
Sudeste;RJ;2008;homicidios_homens_negros;3365.0;96.49
Sudeste;RJ;2008;homicidios_mulheres;373.0;4.47
Sudeste;RJ;2008;homicidios_mulheres_nao_negras;133.0;2.95
Sudeste;RJ;2008;homicidios_mulheres_negras;223.0;5.72
Sudeste;RJ;2008;homicidios_nao_negros;1777.0;21.16
Sudeste;RJ;2008;homicidios_negros;3593.0;48.7
Sudeste;RJ;2008;homicidios_por_armas_de_fogo;4336.0;27.32
Sudeste;RJ;2009;homicidios;5365.0;33.51
Sudeste;RJ;2009;homicidios_de_homens_por_armas_de_fogo;3606.0;42.26
Sudeste;RJ;2009;homicidios_de_jovens;2841.0;73.33
Sudeste;RJ;2009;homicidios_de_jovens_homens;2704.0;138.89
Sudeste;RJ;2009;homicidios_de_jovens_mulheres;137.0;7.11
Sudeste;RJ;2009;homicidios_de_jovens_por_armas_de_fogo;2205.0;56.92
Sudeste;RJ;2009;homicidios_de_mulheres_por_armas_de_fogo;199.0;2.36
Sudeste;RJ;2009;homicidios_homens;5000.0;64.63
Sudeste;RJ;2009;homicidios_homens_nao_negros;1538.0;37.73
Sudeste;RJ;2009;homicidios_homens_negros;3237.0;96.25
Sudeste;RJ;2009;homicidios_mulheres;350.0;4.15
Sudeste;RJ;2009;homicidios_mulheres_nao_negras;145.0;3.12
Sudeste;RJ;2009;homicidios_mulheres_negras;190.0;4.99
Sudeste;RJ;2009;homicidios_nao_negros;1684.0;19.31
Sudeste;RJ;2009;homicidios_negros;3430.0;47.86
Sudeste;RJ;2009;homicidios_por_armas_de_fogo;4009.0;25.04
Sudeste;RJ;2010;homicidios;5667.0;35.44
Sudeste;RJ;2010;homicidios_de_homens_por_armas_de_fogo;3233.0;39.13
Sudeste;RJ;2010;homicidios_de_jovens;3020.0;78.03
Sudeste;RJ;2010;homicidios_de_jovens_homens;2888.0;148.39
Sudeste;RJ;2010;homicidios_de_jovens_mulheres;132.0;6.86
Sudeste;RJ;2010;homicidios_de_jovens_por_armas_de_fogo;2261.0;58.42
Sudeste;RJ;2010;homicidios_de_mulheres_por_armas_de_fogo;191.0;2.24
Sudeste;RJ;2010;homicidios_homens;5310.0;68.2
Sudeste;RJ;2010;homicidios_homens_nao_negros;1610.0;41.97
Sudeste;RJ;2010;homicidios_homens_negros;3484.0;95.54
Sudeste;RJ;2010;homicidios_mulheres;339.0;3.98
Sudeste;RJ;2010;homicidios_mulheres_nao_negras;128.0;2.85
Sudeste;RJ;2010;homicidios_mulheres_negras;196.0;4.84
Sudeste;RJ;2010;homicidios_nao_negros;1738.0;20.88
Sudeste;RJ;2010;homicidios_negros;3684.0;47.89
Sudeste;RJ;2010;homicidios_por_armas_de_fogo;4111.0;25.7
Sudeste;RJ;2011;homicidios;4781.0;29.67
Sudeste;RJ;2011;homicidios_de_homens_por_armas_de_fogo;3068.0;26.3
Sudeste;RJ;2011;homicidios_de_jovens;2409.0;62.29
Sudeste;RJ;2011;homicidios_de_jovens_homens;2264.0;116.34
Sudeste;RJ;2011;homicidios_de_jovens_mulheres;145.0;7.55
Sudeste;RJ;2011;homicidios_de_jovens_por_armas_de_fogo;1818.0;47.01
Sudeste;RJ;2011;homicidios_de_mulheres_por_armas_de_fogo;177.0;2.07
Sudeste;RJ;2011;homicidios_homens;4403.0;56.2
Sudeste;RJ;2011;homicidios_homens_nao_negros;1319.0;36.67
Sudeste;RJ;2011;homicidios_homens_negros;2933.0;74.63
Sudeste;RJ;2011;homicidios_mulheres;366.0;4.27
Sudeste;RJ;2011;homicidios_mulheres_nao_negras;127.0;2.93
Sudeste;RJ;2011;homicidios_mulheres_negras;223.0;5.19
Sudeste;RJ;2011;homicidios_nao_negros;1448.0;18.26
Sudeste;RJ;2011;homicidios_negros;3161.0;38.45
Sudeste;RJ;2011;homicidios_por_armas_de_fogo;3411.0;21.17
Sudeste;RJ;2012;homicidios;4772.0;29.4
Sudeste;RJ;2012;homicidios_de_homens_por_armas_de_fogo;3639.0;30.57
Sudeste;RJ;2012;homicidios_de_jovens;2397.0;62.04
Sudeste;RJ;2012;homicidios_de_jovens_homens;2268.0;116.57
Sudeste;RJ;2012;homicidios_de_jovens_mulheres;129.0;6.73
Sudeste;RJ;2012;homicidios_de_jovens_por_armas_de_fogo;1900.0;49.18
Sudeste;RJ;2012;homicidios_de_mulheres_por_armas_de_fogo;184.0;2.13
Sudeste;RJ;2012;homicidios_homens;4386.0;55.65
Sudeste;RJ;2012;homicidios_homens_nao_negros;1241.0;36.01
Sudeste;RJ;2012;homicidios_homens_negros;2999.0;70.66
Sudeste;RJ;2012;homicidios_mulheres;365.0;4.23
Sudeste;RJ;2012;homicidios_mulheres_nao_negras;125.0;3.1
Sudeste;RJ;2012;homicidios_mulheres_negras;223.0;4.88
Sudeste;RJ;2012;homicidios_nao_negros;1367.0;18.3
Sudeste;RJ;2012;homicidios_negros;3228.0;36.64
Sudeste;RJ;2012;homicidios_por_armas_de_fogo;3472.0;21.39
Sudeste;RJ;2013;homicidios;5111.0;31.22
Sudeste;RJ;2013;homicidios_de_homens_por_armas_de_fogo;3260.0;31.96
Sudeste;RJ;2013;homicidios_de_jovens;2693.0;69.76
Sudeste;RJ;2013;homicidios_de_jovens_homens;2554.0;131.27
Sudeste;RJ;2013;homicidios_de_jovens_mulheres;139.0;7.26
Sudeste;RJ;2013;homicidios_de_jovens_por_armas_de_fogo;2014.0;52.17
Sudeste;RJ;2013;homicidios_de_mulheres_por_armas_de_fogo;185.0;2.13
Sudeste;RJ;2013;homicidios_homens;4687.0;59.13
Sudeste;RJ;2013;homicidios_homens_nao_negros;1302.0;38.25
Sudeste;RJ;2013;homicidios_homens_negros;3247.0;76.12
Sudeste;RJ;2013;homicidios_mulheres;387.0;4.46
Sudeste;RJ;2013;homicidios_mulheres_nao_negras;137.0;3.36
Sudeste;RJ;2013;homicidios_mulheres_negras;236.0;5.53
Sudeste;RJ;2013;homicidios_nao_negros;1443.0;19.29
Sudeste;RJ;2013;homicidios_negros;3492.0;39.25
Sudeste;RJ;2013;homicidios_por_armas_de_fogo;3555.0;21.72
Sudeste;RJ;2014;homicidios;5718.0;34.74
Sudeste;RJ;2014;homicidios_de_homens_por_armas_de_fogo;3335.0;42.84
Sudeste;RJ;2014;homicidios_de_jovens;3027.0;78.43
Sudeste;RJ;2014;homicidios_de_jovens_homens;2869.0;147.36
Sudeste;RJ;2014;homicidios_de_jovens_mulheres;157.0;8.21
Sudeste;RJ;2014;homicidios_de_jovens_por_armas_de_fogo;2045.0;52.98
Sudeste;RJ;2014;homicidios_de_mulheres_por_armas_de_fogo;215.0;2.46
Sudeste;RJ;2014;homicidios_homens;5196.0;65.18
Sudeste;RJ;2014;homicidios_homens_nao_negros;1364.0;38.55
Sudeste;RJ;2014;homicidios_homens_negros;3666.0;86.66
Sudeste;RJ;2014;homicidios_mulheres;464.0;5.31
Sudeste;RJ;2014;homicidios_mulheres_nao_negras;164.0;3.93
Sudeste;RJ;2014;homicidios_mulheres_negras;283.0;6.69
Sudeste;RJ;2014;homicidios_nao_negros;1529.0;19.84
Sudeste;RJ;2014;homicidios_negros;3954.0;45.12
Sudeste;RJ;2014;homicidios_por_armas_de_fogo;3642.0;22.12
Sudeste;RJ;2015;homicidios;5067.0;30.62
Sudeste;RJ;2015;homicidios_de_homens_por_armas_de_fogo;2919.0;38.02
Sudeste;RJ;2015;homicidios_de_jovens;2761.0;71.49
Sudeste;RJ;2015;homicidios_de_jovens_homens;2627.0;134.71
Sudeste;RJ;2015;homicidios_de_jovens_mulheres;134.0;7.01
Sudeste;RJ;2015;homicidios_de_jovens_por_armas_de_fogo;1835.0;47.52
Sudeste;RJ;2015;homicidios_de_mulheres_por_armas_de_fogo;196.0;2.23
Sudeste;RJ;2015;homicidios_homens;4651.0;58.03
Sudeste;RJ;2015;homicidios_homens_nao_negros;1238.0;36.37
Sudeste;RJ;2015;homicidios_homens_negros;3283.0;75.49
Sudeste;RJ;2015;homicidios_mulheres;387.0;4.4
Sudeste;RJ;2015;homicidios_mulheres_nao_negras;150.0;3.69
Sudeste;RJ;2015;homicidios_mulheres_negras;233.0;5.35
Sudeste;RJ;2015;homicidios_nao_negros;1390.0;18.63
Sudeste;RJ;2015;homicidios_negros;3517.0;38.67
Sudeste;RJ;2015;homicidios_por_armas_de_fogo;3182.0;19.23
Sudeste;RJ;2016;homicidios;6053.0;36.38
Sudeste;RJ;2016;homicidios_de_homens_por_armas_de_fogo;2562.0;41.79
Sudeste;RJ;2016;homicidios_de_jovens;3386.0;87.72
Sudeste;RJ;2016;homicidios_de_jovens_homens;3252.0;166.73
Sudeste;RJ;2016;homicidios_de_jovens_mulheres;134.0;7.02
Sudeste;RJ;2016;homicidios_de_jovens_por_armas_de_fogo;2343.0;60.7
Sudeste;RJ;2016;homicidios_de_mulheres_por_armas_de_fogo;202.0;2.28
Sudeste;RJ;2016;homicidios_homens;5569.0;69.13
Sudeste;RJ;2016;homicidios_homens_nao_negros;1383.0;39.8
Sudeste;RJ;2016;homicidios_homens_negros;4076.0;90.81
Sudeste;RJ;2016;homicidios_mulheres;428.0;4.84
Sudeste;RJ;2016;homicidios_mulheres_nao_negras;142.0;3.54
Sudeste;RJ;2016;homicidios_mulheres_negras;276.0;5.9
Sudeste;RJ;2016;homicidios_nao_negros;1530.0;20.47
Sudeste;RJ;2016;homicidios_negros;4363.0;47.61
Sudeste;RJ;2016;homicidios_por_armas_de_fogo;4019.0;24.16
Sudeste;RJ;2017;homicidios;6416.0;38.38
Sudeste;RJ;2017;homicidios_de_homens_por_armas_de_fogo;2354.0;38.09
Sudeste;RJ;2017;homicidios_de_jovens;3576.0;92.64
Sudeste;RJ;2017;homicidios_de_jovens_homens;3439.0;176.24
Sudeste;RJ;2017;homicidios_de_jovens_mulheres;137.0;7.177
Sudeste;RJ;2017;homicidios_de_jovens_por_armas_de_fogo;2560.0;66.32
Sudeste;RJ;2017;homicidios_de_mulheres_por_armas_de_fogo;219.0;2.46
Sudeste;RJ;2017;homicidios_homens;5956.0;73.56
Sudeste;RJ;2017;homicidios_homens_nao_negros;1497.0;43.37
Sudeste;RJ;2017;homicidios_homens_negros;4378.0;98.02
Sudeste;RJ;2017;homicidios_mulheres;401.0;4.5
Sudeste;RJ;2017;homicidios_mulheres_nao_negras;136.0;3.43
Sudeste;RJ;2017;homicidios_mulheres_negras;260.0;5.36
Sudeste;RJ;2017;homicidios_nao_negros;1634.0;22.06
Sudeste;RJ;2017;homicidios_negros;4650.0;49.92
Sudeste;RJ;2017;homicidios_por_armas_de_fogo;4411.0;26.38
Sudeste;RJ;2018;homicidios;6455.0;37.62
Sudeste;RJ;2018;homicidios_de_homens_por_armas_de_fogo;1891.0;41.31
Sudeste;RJ;2018;homicidios_de_jovens;3724.0;96.51
Sudeste;RJ;2018;homicidios_de_jovens_homens;3574.0;183.15
Sudeste;RJ;2018;homicidios_de_jovens_mulheres;150.0;8.46
Sudeste;RJ;2018;homicidios_de_jovens_por_armas_de_fogo;2513.0;65.13
Sudeste;RJ;2018;homicidios_de_mulheres_por_armas_de_fogo;198.0;2.21
Sudeste;RJ;2018;homicidios_homens;6013.0;73.91
Sudeste;RJ;2018;homicidios_homens_nao_negros;1488.0;41.84
Sudeste;RJ;2018;homicidios_homens_negros;4448.0;99.56
Sudeste;RJ;2018;homicidios_mulheres;380.0;4.24
Sudeste;RJ;2018;homicidios_mulheres_nao_negras;130.0;3.03
Sudeste;RJ;2018;homicidios_mulheres_negras;242.0;5.01
Sudeste;RJ;2018;homicidios_nao_negros;1619.0;20.62
Sudeste;RJ;2018;homicidios_negros;4705.0;50.58
Sudeste;RJ;2018;homicidios_por_armas_de_fogo;4261.0;24.83
Sudeste;RJ;2019;homicidios;3552.0;20.57
Sudeste;RJ;2019;homicidios_de_homens_por_armas_de_fogo;1624.0;19.51
Sudeste;RJ;2019;homicidios_de_jovens;2013.0;52.27
Sudeste;RJ;2019;homicidios_de_jovens_homens;1936.0;99.36
Sudeste;RJ;2019;homicidios_de_jovens_mulheres;77.0;4.38
Sudeste;RJ;2019;homicidios_de_jovens_por_armas_de_fogo;1381.0;35.86
Sudeste;RJ;2019;homicidios_de_mulheres_por_armas_de_fogo;107.0;1.19
Sudeste;RJ;2019;homicidios_homens;3316.0;40.57
Sudeste;RJ;2019;homicidios_homens_nao_negros;851.0;23.75
Sudeste;RJ;2019;homicidios_homens_negros;2435.0;54.83
Sudeste;RJ;2019;homicidios_mulheres;217.0;2.41
Sudeste;RJ;2019;homicidios_mulheres_nao_negras;86.0;1.99
Sudeste;RJ;2019;homicidios_mulheres_negras;131.0;2.67
Sudeste;RJ;2019;homicidios_nao_negros;937.0;11.84
Sudeste;RJ;2019;homicidios_negros;2568.0;27.47
Sudeste;RJ;2019;homicidios_por_armas_de_fogo;2321.0;13.44
Sudeste;RJ;2020;homicidios;4831.0;27.81
Sudeste;RJ;2020;homicidios_de_homens_por_armas_de_fogo;1677.0;25.86
Sudeste;RJ;2020;homicidios_de_jovens;2554.0;67.62
Sudeste;RJ;2020;homicidios_de_jovens_homens;2449.0;128.6
Sudeste;RJ;2020;homicidios_de_jovens_mulheres;104.0;5.55
Sudeste;RJ;2020;homicidios_de_jovens_por_armas_de_fogo;1553.0;41.11
Sudeste;RJ;2020;homicidios_de_mulheres_por_armas_de_fogo;123.0;1.35
Sudeste;RJ;2020;homicidios_homens;4483.0;53.97
Sudeste;RJ;2020;homicidios_homens_nao_negros;1056.0;29.03
Sudeste;RJ;2020;homicidios_homens_negros;3387.0;74.4
Sudeste;RJ;2020;homicidios_mulheres;285.0;3.14
Sudeste;RJ;2020;homicidios_mulheres_nao_negras;85.0;2.01
Sudeste;RJ;2020;homicidios_mulheres_negras;196.0;3.95
Sudeste;RJ;2020;homicidios_nao_negros;1145.0;14.57
Sudeste;RJ;2020;homicidios_negros;3606.0;37.93
Sudeste;RJ;2020;homicidios_por_armas_de_fogo;2740.0;15.77
Sudeste;RJ;2021;homicidios;4693.0;26.87
Sudeste;RJ;2021;homicidios_de_homens_por_armas_de_fogo;1556.0;34.48
Sudeste;RJ;2021;homicidios_de_jovens;2622.0;71.35
Sudeste;RJ;2021;homicidios_de_jovens_homens;2527.0;101.55
Sudeste;RJ;2021;homicidios_de_jovens_mulheres;95.0;5.28
Sudeste;RJ;2021;homicidios_de_jovens_por_armas_de_fogo;1726.0;46.96
Sudeste;RJ;2021;homicidios_de_mulheres_por_armas_de_fogo;112.0;1.2
Sudeste;RJ;2021;homicidios_homens;4381.0;52.43
Sudeste;RJ;2021;homicidios_homens_nao_negros;1038.0;28.17
Sudeste;RJ;2021;homicidios_homens_negros;3312.0;70.69
Sudeste;RJ;2021;homicidios_mulheres;284.0;3.11
Sudeste;RJ;2021;homicidios_mulheres_nao_negras;105.0;2.47
Sudeste;RJ;2021;homicidios_mulheres_negras;179.0;3.71
Sudeste;RJ;2021;homicidios_nao_negros;1144.0;14.42
Sudeste;RJ;2021;homicidios_negros;3500.0;36.81
Sudeste;RJ;2021;homicidios_por_armas_de_fogo;2999.0;17.17
Sudeste;RJ;2022;homicidios;3762.0;21.43
Sudeste;RJ;2022;homicidios_de_homens_por_armas_de_fogo;2523.0;30.12
Sudeste;RJ;2022;homicidios_de_jovens;2005.0;53.46
Sudeste;RJ;2022;homicidios_de_jovens_homens;1924.0;
Sudeste;RJ;2022;homicidios_de_jovens_mulheres;81.0;4.36
Sudeste;RJ;2022;homicidios_de_jovens_por_armas_de_fogo;1534.0;40.9
Sudeste;RJ;2022;homicidios_de_mulheres_por_armas_de_fogo;110.0;
Sudeste;RJ;2022;homicidios_homens;3496.0;41.74
Sudeste;RJ;2022;homicidios_homens_nao_negros;814.0;22.07
Sudeste;RJ;2022;homicidios_homens_negros;2652.0;56.58
Sudeste;RJ;2022;homicidios_mulheres;253.0;2.76
Sudeste;RJ;2022;homicidios_mulheres_nao_negras;91.0;2.11
Sudeste;RJ;2022;homicidios_mulheres_negras;161.0;3.31
Sudeste;RJ;2022;homicidios_nao_negros;906.0;11.33
Sudeste;RJ;2022;homicidios_negros;2817.0;29.5
Sudeste;RJ;2022;homicidios_por_armas_de_fogo;2639.0;15.03
Nordeste;RN;1979;homicidios_de_jovens_homens;40.0;
Nordeste;RN;1979;homicidios_de_jovens_mulheres;6.0;
Nordeste;RN;1979;homicidios_por_armas_de_fogo;46.0;
Nordeste;RN;1980;homicidios;;8.58
Nordeste;RN;1980;homicidios_de_jovens_homens;75.0;30.41
Nordeste;RN;1980;homicidios_de_jovens_mulheres;5.0;1.865
Nordeste;RN;1980;homicidios_mulheres;;0.72
Nordeste;RN;1980;homicidios_por_armas_de_fogo;77.0;4.05
Nordeste;RN;1981;homicidios;;8.82
Nordeste;RN;1981;homicidios_de_jovens_homens;67.0;26.37
Nordeste;RN;1981;homicidios_de_jovens_mulheres;10.0;3.642
Nordeste;RN;1981;homicidios_mulheres;;1.82
Nordeste;RN;1981;homicidios_por_armas_de_fogo;80.0;4.13
Nordeste;RN;1982;homicidios;;10.12
Nordeste;RN;1982;homicidios_de_jovens_homens;85.0;32.41
Nordeste;RN;1982;homicidios_de_jovens_mulheres;5.0;1.77
Nordeste;RN;1982;homicidios_mulheres;;1.77
Nordeste;RN;1982;homicidios_por_armas_de_fogo;108.0;5.43
Nordeste;RN;1983;homicidios;;8.55
Nordeste;RN;1983;homicidios_de_jovens_homens;62.0;22.9
Nordeste;RN;1983;homicidios_de_jovens_mulheres;7.0;2.411
Nordeste;RN;1983;homicidios_mulheres;;1.63
Nordeste;RN;1983;homicidios_por_armas_de_fogo;88.0;4.32
Nordeste;RN;1984;homicidios;;6.52
Nordeste;RN;1984;homicidios_de_jovens_homens;62.0;22.22
Nordeste;RN;1984;homicidios_de_jovens_mulheres;3.0;1.01
Nordeste;RN;1984;homicidios_mulheres;;0.66
Nordeste;RN;1984;homicidios_por_armas_de_fogo;67.0;3.21
Nordeste;RN;1985;homicidios;;6.28
Nordeste;RN;1985;homicidios_de_jovens_homens;62.0;21.59
Nordeste;RN;1985;homicidios_de_jovens_mulheres;5.0;1.63
Nordeste;RN;1985;homicidios_mulheres;;0.73
Nordeste;RN;1985;homicidios_por_armas_de_fogo;68.0;3.18
Nordeste;RN;1986;homicidios;;4.77
Nordeste;RN;1986;homicidios_de_jovens_homens;39.0;13.2
Nordeste;RN;1986;homicidios_de_jovens_mulheres;1.0;0.319
Nordeste;RN;1986;homicidios_mulheres;;0.63
Nordeste;RN;1986;homicidios_por_armas_de_fogo;49.0;2.25
Nordeste;RN;1987;homicidios;;6.69
Nordeste;RN;1987;homicidios_de_jovens_homens;55.0;18.1
Nordeste;RN;1987;homicidios_de_jovens_mulheres;5.0;1.556
Nordeste;RN;1987;homicidios_mulheres;;1.05
Nordeste;RN;1987;homicidios_por_armas_de_fogo;81.0;3.63
Nordeste;RN;1988;homicidios;;8.53
Nordeste;RN;1988;homicidios_de_jovens_homens;82.0;26.3
Nordeste;RN;1988;homicidios_de_jovens_mulheres;8.0;2.432
Nordeste;RN;1988;homicidios_mulheres;;1.29
Nordeste;RN;1988;homicidios_por_armas_de_fogo;91.0;4.0
Nordeste;RN;1989;homicidios;236.0;10.17
Nordeste;RN;1989;homicidios_de_homens_por_armas_de_fogo;121.0;10.6
Nordeste;RN;1989;homicidios_de_jovens;113.0;17.24
Nordeste;RN;1989;homicidios_de_jovens_homens;108.0;33.8
Nordeste;RN;1989;homicidios_de_jovens_mulheres;5.0;1.49
Nordeste;RN;1989;homicidios_de_jovens_por_armas_de_fogo;69.0;10.53
Nordeste;RN;1989;homicidios_de_mulheres_por_armas_de_fogo;3.0;0.25
Nordeste;RN;1989;homicidios_homens;222.0;19.6
Nordeste;RN;1989;homicidios_mulheres;14.0;1.18
Nordeste;RN;1989;homicidios_por_armas_de_fogo;124.0;5.34
Nordeste;RN;1990;homicidios;200.0;8.46
Nordeste;RN;1990;homicidios_de_homens_por_armas_de_fogo;108.0;9.35
Nordeste;RN;1990;homicidios_de_jovens;92.0;13.73
Nordeste;RN;1990;homicidios_de_jovens_homens;85.0;26.0
Nordeste;RN;1990;homicidios_de_jovens_mulheres;7.0;2.04
Nordeste;RN;1990;homicidios_de_jovens_por_armas_de_fogo;58.0;8.66
Nordeste;RN;1990;homicidios_de_mulheres_por_armas_de_fogo;9.0;0.74
Nordeste;RN;1990;homicidios_homens;180.0;15.6
Nordeste;RN;1990;homicidios_mulheres;20.0;1.65
Nordeste;RN;1990;homicidios_por_armas_de_fogo;117.0;4.95
Nordeste;RN;1991;homicidios;219.0;9.07
Nordeste;RN;1991;homicidios_de_homens_por_armas_de_fogo;103.0;8.73
Nordeste;RN;1991;homicidios_de_jovens;119.0;17.33
Nordeste;RN;1991;homicidios_de_jovens_homens;110.0;32.8
Nordeste;RN;1991;homicidios_de_jovens_mulheres;9.0;2.56
Nordeste;RN;1991;homicidios_de_jovens_por_armas_de_fogo;65.0;9.46
Nordeste;RN;1991;homicidios_de_mulheres_por_armas_de_fogo;6.0;0.48
Nordeste;RN;1991;homicidios_homens;202.0;17.14
Nordeste;RN;1991;homicidios_mulheres;17.0;1.37
Nordeste;RN;1991;homicidios_por_armas_de_fogo;109.0;4.51
Nordeste;RN;1992;homicidios;199.0;8.15
Nordeste;RN;1992;homicidios_de_homens_por_armas_de_fogo;101.0;8.47
Nordeste;RN;1992;homicidios_de_jovens;92.0;13.28
Nordeste;RN;1992;homicidios_de_jovens_homens;85.0;25.1
Nordeste;RN;1992;homicidios_de_jovens_mulheres;7.0;1.98
Nordeste;RN;1992;homicidios_de_jovens_por_armas_de_fogo;57.0;8.23
Nordeste;RN;1992;homicidios_de_mulheres_por_armas_de_fogo;9.0;0.72
Nordeste;RN;1992;homicidios_homens;184.0;15.44
Nordeste;RN;1992;homicidios_mulheres;15.0;1.2
Nordeste;RN;1992;homicidios_por_armas_de_fogo;110.0;4.51
Nordeste;RN;1993;homicidios;243.0;9.71
Nordeste;RN;1993;homicidios_de_homens_por_armas_de_fogo;137.0;11.2
Nordeste;RN;1993;homicidios_de_jovens;128.0;17.97
Nordeste;RN;1993;homicidios_de_jovens_homens;119.0;34.2
Nordeste;RN;1993;homicidios_de_jovens_mulheres;9.0;2.47
Nordeste;RN;1993;homicidios_de_jovens_por_armas_de_fogo;81.0;11.37
Nordeste;RN;1993;homicidios_de_mulheres_por_armas_de_fogo;14.0;1.09
Nordeste;RN;1993;homicidios_homens;222.0;18.18
Nordeste;RN;1993;homicidios_mulheres;21.0;1.64
Nordeste;RN;1993;homicidios_por_armas_de_fogo;151.0;6.03
Nordeste;RN;1994;homicidios;211.0;8.3
Nordeste;RN;1994;homicidios_de_homens_por_armas_de_fogo;111.0;8.94
Nordeste;RN;1994;homicidios_de_jovens;107.0;14.78
Nordeste;RN;1994;homicidios_de_jovens_homens;99.0;28.0
